direction, mx, my, mz, mx_max, my_max, mz_max, mx_min, my_min, mz_min,,mx,my,mz,,,,,,,,,,,,,,mx,my,mz,,,,,,,,,,,,,mx,my,mz
Left,-18,-37,-21,0,89,26,-77,-38,-108,,,,,,,Right,-38,-7,17,24,93,26,-100,-38,-111,,,,,,Straight,-15,-15,-75,25,93,26,-100,-38,-111,,,,
Left,-15,-35,-24,0,89,26,-77,-38,-108,,,,,,,Right,-39,-7,18,24,93,26,-100,-38,-111,,,,,,Straight,-15,-18,-72,25,93,26,-100,-38,-111,,,,
Left,-18,-32,-22,0,89,26,-77,-38,-108,,,,,,,Right,-39,-6,20,24,93,26,-100,-38,-111,,,,,,Straight,-16,-21,-68,25,93,26,-100,-38,-111,,,,
Left,-19,-36,-24,0,89,26,-77,-38,-108,,,,,,,Right,-41,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-16,-21,-64,25,93,26,-100,-38,-111,,,,
Left,-17,-35,-26,0,89,26,-77,-38,-108,,,,,,,Right,-41,-6,20,24,93,26,-100,-38,-111,,,,,,Straight,-16,-26,-60,25,93,26,-100,-38,-111,,,,
Left,-16,-35,-25,0,89,26,-77,-38,-108,,,,,,,Right,-41,-6,19,24,93,26,-100,-38,-111,,,,,,Straight,-16,-26,-55,25,93,26,-100,-38,-111,,,,
Left,-15,-36,-27,0,89,26,-77,-38,-108,,,,,,,Right,-40,-7,19,24,93,26,-100,-38,-111,,,,,,Straight,-18,-30,-53,25,93,26,-100,-38,-111,,,,
Left,-16,-35,-27,0,89,26,-77,-38,-108,,,,,,,Right,-42,-6,18,24,93,26,-100,-38,-111,,,,,,Straight,-18,-33,-48,25,93,26,-100,-38,-111,,,,
Left,-17,-36,-29,0,89,26,-77,-38,-108,,,,,,,Right,-41,-6,21,24,93,26,-100,-38,-111,,,,,,Straight,-17,-33,-44,25,93,26,-100,-38,-111,,,,
Left,-14,-34,-29,0,89,26,-77,-38,-108,,,,,,,Right,-41,-5,20,24,93,26,-100,-38,-111,,,,,,Straight,-17,-34,-39,25,93,26,-100,-38,-111,,,,
Left,-16,-38,-31,0,89,26,-77,-38,-108,,,,,,,Right,-42,-6,20,24,93,26,-100,-38,-111,,,,,,Straight,-18,-31,-35,25,93,26,-100,-38,-111,,,,
Left,-17,-36,-29,0,89,26,-77,-38,-108,,,,,,,Right,-43,-5,19,24,93,26,-100,-38,-111,,,,,,Straight,-19,-35,-34,25,93,26,-100,-38,-111,,,,
Left,-15,-35,-32,0,89,26,-77,-38,-108,,,,,,,Right,-43,-5,18,24,93,26,-100,-38,-111,,,,,,Straight,-19,-32,-31,25,93,26,-100,-38,-111,,,,
Left,-15,-34,-34,0,89,26,-77,-38,-108,,,,,,,Right,-43,-6,20,24,93,26,-100,-38,-111,,,,,,Straight,-21,-32,-28,25,93,26,-100,-38,-111,,,,
Left,-16,-35,-34,0,89,26,-77,-38,-108,,,,,,,Right,-42,-7,19,24,93,26,-100,-38,-111,,,,,,Straight,-20,-34,-28,25,93,26,-100,-38,-111,,,,
Left,-15,-35,-35,0,89,26,-77,-38,-108,,,,,,,Right,-41,-7,17,24,93,26,-100,-38,-111,,,,,,Straight,-20,-34,-24,25,93,26,-100,-38,-111,,,,
Left,-17,-36,-37,0,89,26,-77,-38,-108,,,,,,,Right,-41,-7,19,24,93,26,-100,-38,-111,,,,,,Straight,-18,-32,-21,25,93,26,-100,-38,-111,,,,
Left,-16,-35,-41,0,89,26,-77,-38,-108,,,,,,,Right,-41,-3,19,24,93,26,-100,-38,-111,,,,,,Straight,-18,-32,-20,25,93,26,-100,-38,-111,,,,
Left,-16,-35,-41,0,89,26,-77,-38,-108,,,,,,,Right,-42,-3,20,24,93,26,-100,-38,-111,,,,,,Straight,-20,-31,-16,25,93,26,-100,-38,-111,,,,
Left,-17,-35,-41,0,89,26,-77,-38,-108,,,,,,,Right,-41,-4,19,24,93,26,-100,-38,-111,,,,,,Straight,-19,-30,-12,25,93,26,-100,-38,-111,,,,
Left,-17,-32,-43,0,89,26,-77,-38,-108,,,,,,,Right,-45,-5,20,24,93,26,-100,-38,-111,,,,,,Straight,-19,-28,-9,25,93,26,-100,-38,-111,,,,
Left,-15,-34,-44,0,89,26,-77,-38,-108,,,,,,,Right,-41,-3,19,24,93,26,-100,-38,-111,,,,,,Straight,-16,-25,-5,25,93,26,-100,-38,-111,,,,
Left,-17,-36,-46,0,89,26,-77,-38,-108,,,,,,,Right,-43,-5,19,24,93,26,-100,-38,-111,,,,,,Straight,-15,-23,-1,25,93,26,-100,-38,-111,,,,
Left,-17,-34,-49,0,89,26,-77,-38,-108,,,,,,,Right,-42,-4,19,24,93,26,-100,-38,-111,,,,,,Straight,-16,-23,0,25,93,26,-100,-38,-111,,,,
Left,-17,-35,-50,0,89,26,-77,-38,-108,,,,,,,Right,-44,-7,17,24,93,26,-100,-38,-111,,,,,,Straight,-15,-21,3,25,93,26,-100,-38,-111,,,,
Left,-18,-34,-50,0,89,26,-77,-38,-108,,,,,,,Right,-45,-7,19,24,93,26,-100,-38,-111,,,,,,Straight,-16,-21,5,25,93,26,-100,-38,-111,,,,
Left,-18,-34,-51,0,89,26,-77,-38,-108,,,,,,,Right,-45,-4,19,24,93,26,-100,-38,-111,,,,,,Straight,-16,-19,4,25,93,26,-100,-38,-111,,,,
Left,-18,-32,-53,0,89,26,-77,-38,-108,,,,,,,Right,-42,-7,19,24,93,26,-100,-38,-111,,,,,,Straight,-15,-18,8,25,93,26,-100,-38,-111,,,,
Left,-18,-31,-54,0,89,26,-77,-38,-108,,,,,,,Right,-43,-7,18,24,93,26,-100,-38,-111,,,,,,Straight,-17,-16,6,25,93,26,-100,-38,-111,,,,
Left,-20,-31,-55,0,89,26,-77,-38,-108,,,,,,,Right,-43,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-17,-15,10,25,93,26,-100,-38,-111,,,,
Left,-20,-34,-55,0,89,26,-77,-38,-108,,,,,,,Right,-44,-8,19,24,93,26,-100,-38,-111,,,,,,Straight,-15,-13,12,25,93,26,-100,-38,-111,,,,
Left,-19,-32,-59,0,89,26,-77,-38,-108,,,,,,,Right,-44,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-17,-13,12,25,93,26,-100,-38,-111,,,,
Left,-18,-32,-58,0,89,26,-77,-38,-108,,,,,,,Right,-42,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-17,-14,11,25,93,26,-100,-38,-111,,,,
Left,-21,-31,-60,0,89,26,-77,-38,-108,,,,,,,Right,-44,-7,18,24,93,26,-100,-38,-111,,,,,,Straight,-16,-13,10,25,93,26,-100,-38,-111,,,,
Left,-18,-29,-58,0,89,26,-77,-38,-108,,,,,,,Right,-43,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-16,-11,14,25,93,26,-100,-38,-111,,,,
Left,-18,-33,-60,0,89,26,-77,-38,-108,,,,,,,Right,-42,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-15,-11,13,25,93,26,-100,-38,-111,,,,
Left,-18,-30,-62,0,89,26,-77,-38,-108,,,,,,,Right,-42,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-18,-12,12,25,93,26,-100,-38,-111,,,,
Left,-19,-31,-62,0,89,26,-77,-38,-108,,,,,,,Right,-41,-9,20,24,93,26,-100,-38,-111,,,,,,Straight,-16,-9,11,25,93,26,-100,-38,-111,,,,
Left,-19,-30,-63,0,89,26,-77,-38,-108,,,,,,,Right,-43,-9,18,24,93,26,-100,-38,-111,,,,,,Straight,-17,-11,14,25,93,26,-100,-38,-111,,,,
Left,-20,-28,-65,0,89,26,-77,-38,-108,,,,,,,Right,-44,-8,18,24,93,26,-100,-38,-111,,,,,,Straight,-18,-8,13,25,93,26,-100,-38,-111,,,,
Left,-17,-28,-68,0,89,26,-77,-38,-108,,,,,,,Right,-44,-9,15,24,93,26,-100,-38,-111,,,,,,Straight,-18,-11,14,25,93,26,-100,-38,-111,,,,
Left,-20,-27,-68,0,89,26,-77,-38,-108,,,,,,,Right,-43,-9,17,24,93,26,-100,-38,-111,,,,,,Straight,-19,-11,15,25,93,26,-100,-38,-111,,,,
Left,-19,-25,-72,0,89,26,-77,-38,-108,,,,,,,Right,-43,-10,15,24,93,26,-100,-38,-111,,,,,,Straight,-17,-10,14,25,93,26,-100,-38,-111,,,,
Left,-19,-24,-75,0,89,26,-77,-38,-108,,,,,,,Right,-42,-11,16,24,93,26,-100,-38,-111,,,,,,Straight,-18,-10,14,25,93,26,-100,-38,-111,,,,
Left,-21,-21,-77,0,89,26,-77,-38,-108,,,,,,,Right,-42,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-17,-11,14,25,93,26,-100,-38,-111,,,,
Left,-19,-19,-78,0,89,26,-77,-38,-108,,,,,,,Right,-43,-15,16,24,93,26,-100,-38,-111,,,,,,Straight,-17,-10,13,25,93,26,-100,-38,-111,,,,
Left,-18,-16,-82,0,89,26,-77,-38,-108,,,,,,,Right,-40,-11,16,24,93,26,-100,-38,-111,,,,,,Straight,-20,-10,16,25,93,26,-100,-38,-111,,,,
Left,-18,-14,-83,0,89,26,-77,-38,-108,,,,,,,Right,-42,-11,16,24,93,26,-100,-38,-111,,,,,,Straight,-17,-10,12,25,93,26,-100,-38,-111,,,,
Left,-17,-13,-85,0,89,26,-77,-38,-108,,,,,,,Right,-40,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-16,-9,14,25,93,26,-100,-38,-111,,,,
Left,-17,-9,-87,0,89,26,-77,-38,-108,,,,,,,Right,-40,-13,18,24,93,26,-100,-38,-111,,,,,,Straight,-19,-11,12,25,93,26,-100,-38,-111,,,,
Left,-16,-8,-90,0,89,26,-77,-38,-108,,,,,,,Right,-39,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-18,-9,13,25,93,26,-100,-38,-111,,,,
Left,-16,-6,-93,0,89,26,-77,-38,-108,,,,,,,Right,-38,-11,17,24,93,26,-100,-38,-111,,,,,,Straight,-19,-11,15,25,93,26,-100,-38,-111,,,,
Left,-18,-1,-93,0,89,26,-77,-38,-108,,,,,,,Right,-39,-11,17,24,93,26,-100,-38,-111,,,,,,Straight,-17,-12,14,25,93,26,-100,-38,-111,,,,
Left,-17,-3,-95,0,89,26,-77,-38,-108,,,,,,,Right,-37,-13,19,24,93,26,-100,-38,-111,,,,,,Straight,-19,-11,14,25,93,26,-100,-38,-111,,,,
Left,-18,2,-95,0,89,26,-77,-38,-108,,,,,,,Right,-37,-10,18,24,93,26,-100,-38,-111,,,,,,Straight,-17,-9,13,25,93,26,-100,-38,-111,,,,
Left,-20,1,-98,0,89,26,-77,-38,-108,,,,,,,Right,-36,-13,18,24,93,26,-100,-38,-111,,,,,,Straight,-20,-11,14,25,93,26,-100,-38,-111,,,,
Left,-17,4,-99,0,89,26,-77,-38,-108,,,,,,,Right,-35,-12,17,24,93,26,-100,-38,-111,,,,,,Straight,-18,-12,14,25,93,26,-100,-38,-111,,,,
Left,-18,4,-98,0,89,26,-77,-38,-108,,,,,,,Right,-35,-12,17,24,93,26,-100,-38,-111,,,,,,Straight,-19,-11,17,25,93,26,-100,-38,-111,,,,
Left,-18,4,-100,0,89,26,-77,-38,-108,,,,,,,Right,-33,-13,20,24,93,26,-100,-38,-111,,,,,,Straight,-21,-9,16,25,93,26,-100,-38,-111,,,,
Left,-20,8,-99,0,89,26,-77,-38,-108,,,,,,,Right,-35,-10,18,24,93,26,-100,-38,-111,,,,,,Straight,-22,-11,15,25,93,26,-100,-38,-111,,,,
Left,-21,5,-102,0,89,26,-77,-38,-108,,,,,,,Right,-34,-9,18,24,93,26,-100,-38,-111,,,,,,Straight,-21,-13,13,25,93,26,-100,-38,-111,,,,
Left,-19,6,-100,0,89,26,-77,-38,-108,,,,,,,Right,-33,-10,16,24,93,26,-100,-38,-111,,,,,,Straight,-21,-11,14,25,93,26,-100,-38,-111,,,,
Left,-22,9,-103,0,89,26,-77,-38,-108,,,,,,,Right,-33,-13,17,24,93,26,-100,-38,-111,,,,,,Straight,-23,-12,15,25,93,26,-100,-38,-111,,,,
Left,-21,14,-105,0,89,26,-77,-38,-108,,,,,,,Right,-33,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-23,-13,16,25,93,26,-100,-38,-111,,,,
Left,-21,15,-105,0,89,26,-77,-38,-108,,,,,,,Right,-34,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-24,-14,15,25,93,26,-100,-38,-111,,,,
Left,-22,16,-108,0,89,26,-77,-38,-108,,,,,,,Right,-33,-11,16,24,93,26,-100,-38,-111,,,,,,Straight,-26,-12,15,25,93,26,-100,-38,-111,,,,
Left,-23,19,-105,0,89,26,-77,-38,-108,,,,,,,Right,-34,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-27,-14,14,25,93,26,-100,-38,-111,,,,
Left,-22,24,-108,0,89,26,-77,-38,-108,,,,,,,Right,-33,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-29,-16,18,25,93,26,-100,-38,-111,,,,
Left,-24,27,-109,0,89,26,-77,-38,-109,,,,,,,Right,-33,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-31,-17,14,25,93,26,-100,-38,-111,,,,
Left,-21,31,-109,0,89,26,-77,-38,-109,,,,,,,Right,-32,-10,16,24,93,26,-100,-38,-111,,,,,,Straight,-33,-14,16,25,93,26,-100,-38,-111,,,,
Left,-24,36,-111,0,89,26,-77,-38,-111,,,,,,,Right,-32,-11,18,24,93,26,-100,-38,-111,,,,,,Straight,-33,-15,15,25,93,26,-100,-38,-111,,,,
Left,-25,39,-110,0,89,26,-77,-38,-111,,,,,,,Right,-33,-13,18,24,93,26,-100,-38,-111,,,,,,Straight,-35,-16,15,25,93,26,-100,-38,-111,,,,
Left,-24,48,-111,0,89,26,-77,-38,-111,,,,,,,Right,-32,-13,17,24,93,26,-100,-38,-111,,,,,,Straight,-36,-16,13,25,93,26,-100,-38,-111,,,,
Left,-26,51,-108,0,89,26,-77,-38,-111,,,,,,,Right,-31,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-38,-15,15,25,93,26,-100,-38,-111,,,,
Left,-25,59,-107,0,89,26,-77,-38,-111,,,,,,,Right,-31,-14,16,24,93,26,-100,-38,-111,,,,,,Straight,-38,-16,16,25,93,26,-100,-38,-111,,,,
Left,-26,64,-104,0,89,26,-77,-38,-111,,,,,,,Right,-31,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-39,-17,16,25,93,26,-100,-38,-111,,,,
Left,-29,68,-102,0,89,26,-77,-38,-111,,,,,,,Right,-32,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-42,-19,13,25,93,26,-100,-38,-111,,,,
Left,-28,72,-98,0,89,26,-77,-38,-111,,,,,,,Right,-31,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-43,-19,12,25,93,26,-100,-38,-111,,,,
Left,-30,75,-96,0,89,26,-77,-38,-111,,,,,,,Right,-32,-14,16,24,93,26,-100,-38,-111,,,,,,Straight,-41,-22,11,25,93,26,-100,-38,-111,,,,
Left,-31,79,-91,0,89,26,-77,-38,-111,,,,,,,Right,-35,-13,17,24,93,26,-100,-38,-111,,,,,,Straight,-44,-22,9,25,93,26,-100,-38,-111,,,,
Left,-29,82,-88,0,89,26,-77,-38,-111,,,,,,,Right,-32,-14,14,24,93,26,-100,-38,-111,,,,,,Straight,-45,-18,11,25,93,26,-100,-38,-111,,,,
Left,-29,84,-85,0,89,26,-77,-38,-111,,,,,,,Right,-33,-14,13,24,93,26,-100,-38,-111,,,,,,Straight,-47,-18,14,25,93,26,-100,-38,-111,,,,
Left,-30,85,-82,0,89,26,-77,-38,-111,,,,,,,Right,-34,-16,17,24,93,26,-100,-38,-111,,,,,,Straight,-48,-13,15,25,93,26,-100,-38,-111,,,,
Left,-33,86,-77,0,89,26,-77,-38,-111,,,,,,,Right,-34,-14,15,24,93,26,-100,-38,-111,,,,,,Straight,-50,-11,17,25,93,26,-100,-38,-111,,,,
Left,-34,88,-73,0,89,26,-77,-38,-111,,,,,,,Right,-35,-14,14,24,93,26,-100,-38,-111,,,,,,Straight,-51,-9,18,25,93,26,-100,-38,-111,,,,
Left,-36,89,-70,0,89,26,-77,-38,-111,,,,,,,Right,-34,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-51,-7,20,25,93,26,-100,-38,-111,,,,
Left,-36,90,-66,0,90,26,-77,-38,-111,,,,,,,Right,-33,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-54,-5,21,25,93,26,-100,-38,-111,,,,
Left,-35,90,-61,0,90,26,-77,-38,-111,,,,,,,Right,-34,-15,15,24,93,26,-100,-38,-111,,,,,,Straight,-54,-2,20,25,93,26,-100,-38,-111,,,,
Left,-38,91,-57,0,91,26,-77,-38,-111,,,,,,,Right,-33,-14,14,24,93,26,-100,-38,-111,,,,,,Straight,-54,-3,19,25,93,26,-100,-38,-111,,,,
Left,-38,90,-52,0,91,26,-77,-38,-111,,,,,,,Right,-32,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-54,-4,19,25,93,26,-100,-38,-111,,,,
Left,-37,90,-49,0,91,26,-77,-38,-111,,,,,,,Right,-33,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-56,-2,18,25,93,26,-100,-38,-111,,,,
Left,-41,88,-44,0,91,26,-77,-38,-111,,,,,,,Right,-34,-14,14,24,93,26,-100,-38,-111,,,,,,Straight,-55,-1,19,25,93,26,-100,-38,-111,,,,
Left,-41,87,-41,0,91,26,-77,-38,-111,,,,,,,Right,-34,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-58,1,18,25,93,26,-100,-38,-111,,,,
Left,-41,87,-37,0,91,26,-77,-38,-111,,,,,,,Right,-31,-13,14,24,93,26,-100,-38,-111,,,,,,Straight,-56,2,21,25,93,26,-100,-38,-111,,,,
Left,-42,86,-35,0,91,26,-77,-38,-111,,,,,,,Right,-29,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-58,3,19,25,93,26,-100,-38,-111,,,,
Left,-43,86,-31,0,91,26,-77,-38,-111,,,,,,,Right,-30,-15,15,24,93,26,-100,-38,-111,,,,,,Straight,-58,4,19,25,93,26,-100,-38,-111,,,,
Left,-41,85,-26,0,91,26,-77,-38,-111,,,,,,,Right,-26,-12,17,24,93,26,-100,-38,-111,,,,,,Straight,-58,3,21,25,93,26,-100,-38,-111,,,,
Left,-41,82,-23,0,91,26,-77,-38,-111,,,,,,,Right,-29,-14,17,24,93,26,-100,-38,-111,,,,,,Straight,-59,4,20,25,93,26,-100,-38,-111,,,,
Left,-41,82,-18,0,91,26,-77,-38,-111,,,,,,,Right,-31,-14,15,24,93,26,-100,-38,-111,,,,,,Straight,-59,6,22,25,93,26,-100,-38,-111,,,,
Left,-40,80,-14,0,91,26,-77,-38,-111,,,,,,,Right,-31,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-60,4,20,25,93,26,-100,-38,-111,,,,
Left,-41,75,-8,0,91,26,-77,-38,-111,,,,,,,Right,-30,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-62,7,21,25,93,26,-100,-38,-111,,,,
Left,-40,73,-6,0,91,26,-77,-38,-111,,,,,,,Right,-29,-13,14,24,93,26,-100,-38,-111,,,,,,Straight,-60,6,19,25,93,26,-100,-38,-111,,,,
Left,-42,68,-3,0,91,26,-77,-38,-111,,,,,,,Right,-31,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-59,8,21,25,93,26,-100,-38,-111,,,,
Left,-40,65,0,0,91,26,-77,-38,-111,,,,,,,Right,-29,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-60,7,20,25,93,26,-100,-38,-111,,,,
Left,-42,62,3,0,91,26,-77,-38,-111,,,,,,,Right,-30,-12,17,24,93,26,-100,-38,-111,,,,,,Straight,-58,7,22,25,93,26,-100,-38,-111,,,,
Left,-40,61,6,0,91,26,-77,-38,-111,,,,,,,Right,-28,-13,14,24,93,26,-100,-38,-111,,,,,,Straight,-62,8,20,25,93,26,-100,-38,-111,,,,
Left,-42,60,7,0,91,26,-77,-38,-111,,,,,,,Right,-29,-11,18,24,93,26,-100,-38,-111,,,,,,Straight,-60,6,19,25,93,26,-100,-38,-111,,,,
Left,-42,56,10,0,91,26,-77,-38,-111,,,,,,,Right,-29,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-59,10,21,25,93,26,-100,-38,-111,,,,
Left,-41,55,8,0,91,26,-77,-38,-111,,,,,,,Right,-31,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-59,12,22,25,93,26,-100,-38,-111,,,,
Left,-40,54,12,0,91,26,-77,-38,-111,,,,,,,Right,-26,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-59,12,18,25,93,26,-100,-38,-111,,,,
Left,-39,52,10,0,91,26,-77,-38,-111,,,,,,,Right,-30,-15,15,24,93,26,-100,-38,-111,,,,,,Straight,-60,12,21,25,93,26,-100,-38,-111,,,,
Left,-40,49,15,0,91,26,-77,-38,-111,,,,,,,Right,-28,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-60,13,20,25,93,26,-100,-38,-111,,,,
Left,-43,44,16,0,91,26,-77,-38,-111,,,,,,,Right,-28,-14,15,24,93,26,-100,-38,-111,,,,,,Straight,-60,13,22,25,93,26,-100,-38,-111,,,,
Left,-39,40,18,0,91,26,-77,-38,-111,,,,,,,Right,-29,-12,14,24,93,26,-100,-38,-111,,,,,,Straight,-62,13,20,25,93,26,-100,-38,-111,,,,
Left,-39,36,18,0,91,26,-77,-38,-111,,,,,,,Right,-31,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-61,15,18,25,93,26,-100,-38,-111,,,,
Left,-40,33,21,0,91,26,-77,-38,-111,,,,,,,Right,-29,-14,17,24,93,26,-100,-38,-111,,,,,,Straight,-62,13,21,25,93,26,-100,-38,-111,,,,
Left,-41,33,21,0,91,26,-77,-38,-111,,,,,,,Right,-30,-13,14,24,93,26,-100,-38,-111,,,,,,Straight,-61,13,19,25,93,26,-100,-38,-111,,,,
Left,-42,32,21,0,91,26,-77,-38,-111,,,,,,,Right,-30,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-62,13,20,25,93,26,-100,-38,-111,,,,
Left,-40,30,22,0,91,26,-77,-38,-111,,,,,,,Right,-31,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-62,13,20,25,93,26,-100,-38,-111,,,,
Left,-42,27,22,0,91,26,-77,-38,-111,,,,,,,Right,-29,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-62,14,24,25,93,26,-100,-38,-111,,,,
Left,-41,26,24,0,91,26,-77,-38,-111,,,,,,,Right,-29,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-59,12,21,25,93,26,-100,-38,-111,,,,
Left,-41,22,23,0,91,26,-77,-38,-111,,,,,,,Right,-30,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-61,15,22,25,93,26,-100,-38,-111,,,,
Left,-42,21,24,0,91,26,-77,-38,-111,,,,,,,Right,-31,-14,16,24,93,26,-100,-38,-111,,,,,,Straight,-58,14,21,25,93,26,-100,-38,-111,,,,
Left,-41,15,22,0,91,26,-77,-38,-111,,,,,,,Right,-31,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-58,14,20,25,93,26,-100,-38,-111,,,,
Left,-40,13,26,0,91,26,-77,-38,-111,,,,,,,Right,-30,-11,17,24,93,26,-100,-38,-111,,,,,,Straight,-60,14,20,25,93,26,-100,-38,-111,,,,
Left,-40,11,23,0,91,26,-77,-38,-111,,,,,,,Right,-29,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-58,15,21,25,93,26,-100,-38,-111,,,,
Left,-41,12,23,0,91,26,-77,-38,-111,,,,,,,Right,-29,-14,15,24,93,26,-100,-38,-111,,,,,,Straight,-59,13,20,25,93,26,-100,-38,-111,,,,
Left,-42,12,24,0,91,26,-77,-38,-111,,,,,,,Right,-30,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-61,16,22,25,93,26,-100,-38,-111,,,,
Left,-42,8,26,0,91,26,-77,-38,-111,,,,,,,Right,-29,-14,14,24,93,26,-100,-38,-111,,,,,,Straight,-60,16,19,25,93,26,-100,-38,-111,,,,
Left,-42,9,23,0,91,26,-77,-38,-111,,,,,,,Right,-29,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-62,17,21,25,93,26,-100,-38,-111,,,,
Left,-42,7,24,0,91,26,-77,-38,-111,,,,,,,Right,-29,-13,14,24,93,26,-100,-38,-111,,,,,,Straight,-60,16,19,25,93,26,-100,-38,-111,,,,
Left,-41,10,26,0,91,26,-77,-38,-111,,,,,,,Right,-31,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-59,18,20,25,93,26,-100,-38,-111,,,,
Left,-41,8,23,0,91,26,-77,-38,-111,,,,,,,Right,-29,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-62,18,18,25,93,26,-100,-38,-111,,,,
Left,-44,9,25,0,91,26,-77,-38,-111,,,,,,,Right,-29,-14,16,24,93,26,-100,-38,-111,,,,,,Straight,-60,17,18,25,93,26,-100,-38,-111,,,,
Left,-41,8,24,0,91,26,-77,-38,-111,,,,,,,Right,-30,-14,14,24,93,26,-100,-38,-111,,,,,,Straight,-60,17,22,25,93,26,-100,-38,-111,,,,
Left,-46,7,23,0,91,26,-77,-38,-111,,,,,,,Right,-30,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-58,20,21,25,93,26,-100,-38,-111,,,,
Left,-43,9,23,0,91,26,-77,-38,-111,,,,,,,Right,-30,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-57,18,21,25,93,26,-100,-38,-111,,,,
Left,-46,7,26,0,91,26,-77,-38,-111,,,,,,,Right,-30,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-59,19,22,25,93,26,-100,-38,-111,,,,
Left,-45,8,24,0,91,26,-77,-38,-111,,,,,,,Right,-30,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-58,20,22,25,93,26,-100,-38,-111,,,,
Left,-49,9,24,0,91,26,-77,-38,-111,,,,,,,Right,-29,-14,17,24,93,26,-100,-38,-111,,,,,,Straight,-59,20,21,25,93,26,-100,-38,-111,,,,
Left,-49,8,24,0,91,26,-77,-38,-111,,,,,,,Right,-31,-13,17,24,93,26,-100,-38,-111,,,,,,Straight,-59,21,21,25,93,26,-100,-38,-111,,,,
Left,-50,11,24,0,91,26,-77,-38,-111,,,,,,,Right,-28,-11,16,24,93,26,-100,-38,-111,,,,,,Straight,-57,22,19,25,93,26,-100,-38,-111,,,,
Left,-55,12,20,0,91,26,-77,-38,-111,,,,,,,Right,-32,-13,16,24,93,26,-100,-38,-111,,,,,,Straight,-59,21,20,25,93,26,-100,-38,-111,,,,
Left,-55,10,21,0,91,26,-77,-38,-111,,,,,,,Right,-30,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-60,23,21,25,93,26,-100,-38,-111,,,,
Left,-58,12,21,0,91,26,-77,-38,-111,,,,,,,Right,-29,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-62,21,21,25,93,26,-100,-38,-111,,,,
Left,-58,9,20,0,91,26,-77,-38,-111,,,,,,,Right,-30,-11,17,24,93,26,-100,-38,-111,,,,,,Straight,-59,24,20,25,93,26,-100,-38,-111,,,,
Left,-61,10,18,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-59,26,20,25,93,26,-100,-38,-111,,,,
Left,-61,11,18,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-58,26,21,25,93,26,-100,-38,-111,,,,
